Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P3	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60469207e+02
P3	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60463128e+02
P3	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60437321e+02
P3	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60377938e+02
P3	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60068051e+02
P3	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58931942e+02
P3	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56386332e+02
P3	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54015417e+02
P3	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51896119e+02
P3	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49650795e+02
P3	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.47357915e+02
P3	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.45043659e+02
P3	21	26.04.2010	480.0000	+3.15048736e+02	+4.31541359e-02	+1.35058696e+02	+1.32801329e+02
P3	22	25.05.2010	509.0000	+3.24843935e+02	+4.55348052e-02	+1.33568049e+02	+1.28454333e+02
P3	23	24.06.2010	539.0000	+3.20367671e+02	+4.59494518e-02	+1.30213058e+02	+1.24642220e+02
P3	24	25.07.2010	570.0000	+3.26510880e+02	+4.80904479e-02	+1.26219613e+02	+1.20845047e+02
P3	25	30.07.2010	575.0000	+3.23415351e+02	+4.78889880e-02	+1.22527469e+02	+1.20065276e+02
P3	26	09.08.2010	585.0000	+3.07450478e+02	+4.59822452e-02	+1.21573924e+02	+1.18503767e+02
P3	27	23.08.2010	599.0000	+3.22375922e+02	+4.90477386e-02	+1.20469384e+02	+1.15946837e+02
P3	28	23.09.2010	630.0000	+3.14406385e+02	+4.95050466e-02	+1.18509203e+02	+1.11445415e+02
P3	29	23.10.2010	660.0000	+3.23634625e+02	+5.28047050e-02	+1.16853082e+02	+1.07331619e+02
P3	30	21.11.2010	689.0000	+3.11872048e+02	+5.25617984e-02	+1.12736221e+02	+1.04080766e+02
P3	31	22.12.2010	720.0000	+3.22765976e+02	+5.64941466e-02	+1.11277979e+02	+1.00657389e+02
P3	32	20.01.2011	749.0000	+3.09504308e+02	+5.59720078e-02	+1.09506715e+02	+9.81722366e+01
P3	33	20.02.2011	780.0000	+3.18999046e+02	+5.98941616e-02	+1.07303150e+02	+9.55871667e+01
P3	34	22.03.2011	810.0000	+3.21082503e+02	+6.25168250e-02	+1.06343399e+02	+9.34261518e+01
P3	35	20.04.2011	839.0000	+3.16266757e+02	+6.37432923e-02	+1.05354001e+02	+9.16617456e+01
P3	36	21.05.2011	870.0000	+3.06813828e+02	+6.41222820e-02	+1.04514219e+02	+9.00101288e+01
P3	37	20.06.2011	900.0000	+3.22202385e+02	+6.99445671e-02	+1.02950488e+02	+8.82494801e+01
P3	38	20.07.2011	930.0000	+3.17553291e+02	+7.14692121e-02	+1.02564381e+02	+8.69346228e+01
P3	39	20.08.2011	961.0000	+3.23438335e+02	+7.57850965e-02	+1.02223780e+02	+8.55934215e+01
P3	40	19.09.2011	991.0000	+3.20004932e+02	+7.79678548e-02	+1.00559385e+02	+8.45027002e+01
P3	41	20.10.2011	1022.0000	+3.15713016e+02	+8.00635428e-02	+1.01989358e+02	+8.36017819e+01
P3	42	19.11.2011	1052.0000	+3.18718863e+02	+8.40866554e-02	+1.00600754e+02	+8.26957974e+01
P3	43	20.12.2011	1083.0000	+3.17303887e+02	+8.71427389e-02	+1.01146129e+02	+8.19133637e+01
P3	44	19.01.2012	1113.0000	+3.14436149e+02	+8.97005753e-02	+9.96561716e+01	+8.13069815e+01
P3	45	18.02.2012	1143.0000	+3.11746445e+02	+9.23052656e-02	+9.96568610e+01	+8.07988923e+01
P3	46	20.03.2012	1174.0000	+3.24166253e+02	+1.03117177e-01	+9.86447103e+01	+8.01854458e+01
P3	47	19.04.2012	1204.0000	+3.26104275e+02	+1.19204601e-01	+1.00046415e+02	+7.97601716e+01
P3	48	20.05.2012	1235.0000	+3.15642080e+02	+1.30329608e-01	+9.85929996e+01	+7.95293353e+01
P3	49	19.06.2012	1265.0000	+3.19875373e+02	+1.47107267e-01	+9.90749433e+01	+7.92121163e+01
P3	50	20.07.2012	1296.0000	+3.12383263e+02	+1.58266672e-01	+9.92204227e+01	+7.90972368e+01
P3	51	19.08.2012	1326.0000	+3.19133684e+02	+1.76476090e-01	+9.94707025e+01	+7.88839043e+01
P3	52	18.09.2012	1356.0000	+3.22691158e+02	+1.93321527e-01	+9.83420303e+01	+7.86946168e+01
P3	53	19.10.2012	1387.0000	+3.15354610e+02	+2.03149960e-01	+9.94948342e+01	+7.87437961e+01
P3	54	18.11.2012	1417.0000	+3.13528222e+02	+2.15347662e-01	+9.88598268e+01	+7.88077607e+01
P3	55	19.12.2012	1448.0000	+3.21640983e+02	+2.35436869e-01	+9.80200450e+01	+7.87980614e+01
P3	56	18.01.2013	1478.0000	+3.13741056e+02	+2.42604263e-01	+9.83489251e+01	+7.90737561e+01
P3	57	18.02.2013	1509.0000	+3.13424324e+02	+2.55646408e-01	+9.91990490e+01	+7.93129850e+01
P3	58	20.03.2013	1539.0000	+3.28243949e+02	+2.81851458e-01	+9.91494067e+01	+7.93195611e+01
P3	59	20.04.2013	1570.0000	+3.28849620e+02	+2.96279612e-01	+9.88425899e+01	+7.95901056e+01
P3	60	20.05.2013	1600.0000	+3.19393437e+02	+2.99912911e-01	+9.88088056e+01	+8.00849946e+01
P3	61	19.06.2013	1630.0000	+3.09176188e+02	+3.01412354e-01	+9.78269917e+01	+8.06212333e+01
P3	62	20.07.2013	1661.0000	+3.11796586e+02	+3.15643913e-01	+9.91542330e+01	+8.09624997e+01
P3	63	19.08.2013	1691.0000	+3.19078823e+02	+3.34686947e-01	+9.90308168e+01	+8.11467464e+01
P3	64	19.09.2013	1722.0000	+3.13526215e+02	+3.39784894e-01	+9.86929736e+01	+8.15841268e+01
P3	65	19.10.2013	1752.0000	+3.20706887e+02	+3.58633465e-01	+9.92824756e+01	+8.17969427e+01
P3	66	19.11.2013	1783.0000	+3.17291214e+02	+3.65345627e-01	+9.83475461e+01	+8.21763928e+01
P3	67	19.12.2013	1813.0000	+3.18032437e+02	+3.76193114e-01	+9.88605163e+01	+8.24945313e+01
P3	68	19.01.2014	1844.0000	+3.16377385e+02	+3.84004777e-01	+9.97030559e+01	+8.28688547e+01
P3	69	18.02.2014	1874.0000	+3.21346387e+02	+3.99652610e-01	+1.00129842e+02	+8.30953803e+01
P3	70	20.03.2014	1904.0000	+3.19566753e+02	+4.06437144e-01	+1.00123636e+02	+8.33802456e+01
P3	71	20.04.2014	1935.0000	+3.06899600e+02	+3.98109862e-01	+9.97175349e+01	+8.39822486e+01
P3	72	20.05.2014	1965.0000	+3.18259142e+02	+4.21377545e-01	+9.92004279e+01	+8.41242043e+01
P3	73	20.06.2014	1996.0000	+3.16474404e+02	+4.26905508e-01	+9.91707805e+01	+8.45210075e+01
P3	74	20.07.2014	2026.0000	+3.18313519e+02	+4.36961104e-01	+9.91659541e+01	+8.47907699e+01
P3	75	20.08.2014	2057.0000	+3.07549518e+02	+4.28712156e-01	+9.94741499e+01	+8.53496979e+01
P3	76	19.09.2014	2087.0000	+3.22246543e+02	+4.56677458e-01	+9.92231806e+01	+8.54181360e+01
P3	77	19.10.2014	2117.0000	+3.21547588e+02	+4.62391858e-01	+9.93590074e+01	+8.57351410e+01
P3	78	19.11.2014	2148.0000	+3.23030161e+02	+4.71238774e-01	+1.00473201e+02	+8.61114109e+01
P3	79	19.12.2014	2178.0000	+3.13436608e+02	+4.62782406e-01	+9.99154145e+01	+8.66436883e+01
P3	80	19.01.2015	2209.0000	+3.17944321e+02	+4.75439335e-01	+1.00101573e+02	+8.69789770e+01
P3	81	18.02.2015	2239.0000	+3.15995713e+02	+4.77886850e-01	+9.98712881e+01	+8.74149907e+01
P3	82	21.03.2015	2270.0000	+3.13318615e+02	+4.79015055e-01	+1.00352542e+02	+8.78898457e+01
P3	83	20.04.2015	2300.0000	+3.16298240e+02	+4.88590500e-01	+9.96506558e+01	+8.82801590e+01
P3	84	21.05.2015	2331.0000	+3.24054334e+02	+5.06006039e-01	+1.00011252e+02	+8.85286096e+01
P3	85	20.06.2015	2361.0000	+3.21846060e+02	+5.07359832e-01	+9.94913868e+01	+8.88511528e+01
P3	86	20.07.2015	2391.0000	+3.20261987e+02	+5.09382576e-01	+1.00395290e+02	+8.92459202e+01
P3	87	20.08.2015	2422.0000	+3.23968894e+02	+5.19895761e-01	+1.00807597e+02	+8.96063696e+01
P3	88	19.09.2015	2452.0000	+3.10903803e+02	+5.02467217e-01	+1.01037192e+02	+9.02967381e+01
P3	89	20.10.2015	2483.0000	+3.14012759e+02	+5.11500581e-01	+1.00857928e+02	+9.07243531e+01
P3	90	19.11.2015	2513.0000	+3.18940784e+02	+5.23605571e-01	+1.01360556e+02	+9.10329044e+01
P3	91	20.12.2015	2544.0000	+3.11485913e+02	+5.15016752e-01	+1.01559815e+02	+9.15738082e+01
P3	92	19.01.2016	2574.0000	+3.20940973e+02	+5.34767135e-01	+1.00516638e+02	+9.18404955e+01
P3	93	18.02.2016	2604.0000	+3.17990805e+02	+5.33894620e-01	+1.00871028e+02	+9.22847245e+01
P3	94	20.03.2016	2635.0000	+3.20633615e+02	+5.43204958e-01	+1.00643501e+02	+9.26894263e+01
P3	95	19.04.2016	2665.0000	+3.26761196e+02	+5.59383977e-01	+1.01139234e+02	+9.30071639e+01
P3	96	20.05.2016	2696.0000	+3.22649252e+02	+5.59588442e-01	+1.01141992e+02	+9.34451026e+01
P3	97	19.06.2016	2726.0000	+3.18932129e+02	+5.62471456e-01	+1.00759333e+02	+9.39420152e+01
P3	98	20.07.2016	2757.0000	+3.16417932e+02	+5.83548389e-01	+1.00597996e+02	+9.44550542e+01
P3	99	19.08.2016	2787.0000	+3.16839595e+02	+6.24574939e-01	+1.01965916e+02	+9.47899055e+01
P3	100	18.09.2016	2817.0000	+3.14587657e+02	+6.74362712e-01	+1.00958592e+02	+9.53359316e+01
P3	101	19.10.2016	2848.0000	+3.21500042e+02	+7.77057565e-01	+1.01752179e+02	+9.56807832e+01
P3	102	18.11.2016	2878.0000	+3.13686078e+02	+1.04488235e+00	+1.02132769e+02	+9.63643592e+01
P3	103	19.12.2016	2909.0000	+3.17334264e+02	+1.63245610e+00	+1.01872147e+02	+9.67426913e+01
P3	104	18.01.2017	2939.0000	+3.05250512e+02	+2.27297804e+00	+1.02541629e+02	+9.74263255e+01
P3	105	18.02.2017	2970.0000	+3.15551488e+02	+4.82079200e+00	+1.02292038e+02	+9.76706457e+01
P3	106	20.03.2017	3000.0000	+3.07974254e+02	+7.78384640e+00	+1.02444412e+02	+9.81973164e+01
P3	107	20.04.2017	3031.0000	+3.02481785e+02	+1.10709848e+01	+1.02063132e+02	+9.86903923e+01
P3	108	20.05.2017	3061.0000	+3.04019863e+02	+1.48657674e+01	+1.03149057e+02	+9.90227853e+01
P3	109	19.06.2017	3091.0000	+2.95917606e+02	+1.86384541e+01	+1.02777429e+02	+9.95485834e+01
P3	110	20.07.2017	3122.0000	+2.90673571e+02	+2.46552293e+01	+1.02247222e+02	+1.00109139e+02
P3	111	19.08.2017	3152.0000	+2.90052322e+02	+3.12612381e+01	+1.03593080e+02	+1.00660533e+02
P3	112	19.09.2017	3183.0000	+2.80118238e+02	+3.60850622e+01	+1.02956004e+02	+1.01423453e+02
P3	113	19.10.2017	3213.0000	+2.74161000e+02	+4.04856899e+01	+1.03804749e+02	+1.02153339e+02
P3	114	19.11.2017	3244.0000	+2.67612742e+02	+4.44295280e+01	+1.04124666e+02	+1.02943339e+02
P3	115	19.12.2017	3274.0000	+2.69156452e+02	+4.90104978e+01	+1.03926096e+02	+1.03491543e+02
P3	116	19.01.2018	3305.0000	+2.65980812e+02	+5.28110081e+01	+1.04781047e+02	+1.04114852e+02
P3	117	18.02.2018	3335.0000	+2.68124557e+02	+5.72387325e+01	+1.04863094e+02	+1.04615679e+02
P3	118	20.03.2018	3365.0000	+2.57189485e+02	+5.93970052e+01	+1.04596267e+02	+1.05472769e+02
P3	119	20.04.2018	3396.0000	+2.55764075e+02	+6.39197353e+01	+1.04676246e+02	+1.06217850e+02
P3	120	20.05.2018	3426.0000	+2.54346545e+02	+6.83709848e+01	+1.05145780e+02	+1.06803418e+02
P3	121	20.06.2018	3457.0000	+2.43966240e+02	+7.08187801e+01	+1.04774152e+02	+1.07713274e+02
P3	122	20.07.2018	3487.0000	+2.42557216e+02	+7.55175140e+01	+1.05322975e+02	+1.08512807e+02
P3	123	20.08.2018	3518.0000	+2.38845498e+02	+7.95742623e+01	+1.05772513e+02	+1.09327717e+02
P3	124	19.09.2018	3548.0000	+2.37066705e+02	+8.39845053e+01	+1.06473021e+02	+1.10035836e+02
P3	125	19.10.2018	3578.0000	+2.35101026e+02	+8.82350140e+01	+1.06889464e+02	+1.10674208e+02
P3	126	19.11.2018	3609.0000	+2.27096368e+02	+9.08289022e+01	+1.06401315e+02	+1.11594079e+02
P3	127	19.12.2018	3639.0000	+2.17830043e+02	+9.29418173e+01	+1.06826722e+02	+1.12564262e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P4	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57205509e+02
P4	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57200923e+02
P4	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57180911e+02
P4	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57121765e+02
P4	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56364059e+02
P4	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54070774e+02
P4	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51947524e+02
P4	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49798709e+02
P4	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.47846381e+02
P4	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.45811209e+02
P4	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.42297130e+02
P4	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.38917470e+02
P4	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.35160718e+02
P4	22	25.05.2010	509.0000	+3.24138523e+02	+1.00071121e-02	+1.30998372e+02	+1.22046133e+02
P4	23	24.06.2010	539.0000	+3.12856596e+02	+2.20135303e-02	+1.27625455e+02	+1.16888183e+02
P4	24	25.07.2010	570.0000	+3.18070412e+02	+4.40680856e-02	+1.24498681e+02	+1.12026913e+02
P4	25	30.07.2010	575.0000	+3.20944304e+02	+4.80762136e-02	+1.20592800e+02	+1.11173431e+02
P4	26	09.08.2010	585.0000	+3.24482150e+02	+5.59302693e-02	+1.19058026e+02	+1.09371649e+02
P4	27	23.08.2010	599.0000	+3.05760611e+02	+6.15789532e-02	+1.18100344e+02	+1.07262225e+02
P4	28	23.09.2010	630.0000	+3.14779194e+02	+8.37362922e-02	+1.17121288e+02	+1.01980023e+02
P4	29	23.10.2010	660.0000	+3.21126988e+02	+1.05481906e-01	+1.13498092e+02	+9.71477993e+01
P4	30	21.11.2010	689.0000	+3.12845818e+02	+1.53631514e-01	+1.12217045e+02	+9.30990072e+01
P4	31	22.12.2010	720.0000	+3.05469014e+02	+2.22795740e-01	+1.08762771e+02	+8.91376374e+01
P4	32	20.01.2011	749.0000	+3.13916328e+02	+2.99472034e-01	+1.06881880e+02	+8.53199255e+01
P4	33	20.02.2011	780.0000	+3.29112449e+02	+3.94381082e-01	+1.03963328e+02	+8.15351879e+01
P4	34	22.03.2011	810.0000	+3.15331422e+02	+4.45757577e-01	+1.02234122e+02	+7.87132569e+01
P4	35	20.04.2011	839.0000	+3.13903649e+02	+5.06130724e-01	+1.00382190e+02	+7.60845732e+01
P4	36	21.05.2011	870.0000	+3.10955095e+02	+5.64065074e-01	+9.92135280e+01	+7.34848291e+01
P4	37	20.06.2011	900.0000	+3.11149647e+02	+6.22322906e-01	+9.88274214e+01	+7.11917745e+01
P4	38	20.07.2011	930.0000	+3.18909870e+02	+6.96030410e-01	+9.74850116e+01	+6.89730413e+01
P4	39	20.08.2011	961.0000	+3.22295997e+02	+7.61793303e-01	+9.67072827e+01	+6.69796227e+01
P4	40	19.09.2011	991.0000	+3.20344118e+02	+8.10442038e-01	+9.55372419e+01	+6.51945492e+01
P4	41	20.10.2011	1022.0000	+3.20237098e+02	+8.61812224e-01	+9.59874698e+01	+6.35851996e+01
P4	42	19.11.2011	1052.0000	+3.10531343e+02	+8.79696519e-01	+9.48546607e+01	+6.23799172e+01
P4	43	20.12.2011	1083.0000	+3.21771444e+02	+9.57216339e-01	+9.47815762e+01	+6.08321179e+01
P4	44	19.01.2012	1113.0000	+3.25165400e+02	+1.08033973e+00	+9.46381652e+01	+5.95849232e+01
P4	45	18.02.2012	1143.0000	+3.19517890e+02	+1.18510975e+00	+9.24504579e+01	+5.87022256e+01
P4	46	20.03.2012	1174.0000	+3.17094418e+02	+1.28400194e+00	+9.43444485e+01	+5.78973999e+01
P4	47	19.04.2012	1204.0000	+3.17733723e+02	+1.37768731e+00	+9.38404415e+01	+5.71836930e+01
P4	48	20.05.2012	1235.0000	+3.25609039e+02	+1.50007130e+00	+9.38397520e+01	+5.62881344e+01
P4	49	19.06.2012	1265.0000	+3.16123601e+02	+1.52341896e+00	+9.33433293e+01	+5.58395122e+01
P4	50	20.07.2012	1296.0000	+3.19577964e+02	+1.60044620e+00	+9.33295398e+01	+5.52389200e+01
P4	51	19.08.2012	1326.0000	+3.14529999e+02	+1.62242089e+00	+9.33964190e+01	+5.49509995e+01
P4	52	18.09.2012	1356.0000	+3.10034324e+02	+1.63747551e+00	+9.25462950e+01	+5.46952254e+01
P4	53	19.10.2012	1387.0000	+3.15594440e+02	+1.70278029e+00	+9.35143194e+01	+5.42653612e+01
P4	54	18.11.2012	1417.0000	+3.20205440e+02	+1.75842981e+00	+9.35867143e+01	+5.39949661e+01
P4	55	19.12.2012	1448.0000	+3.09077012e+02	+1.72028824e+00	+9.29806649e+01	+5.39780020e+01
P4	56	18.01.2013	1478.0000	+3.11215050e+02	+1.74941971e+00	+9.32343921e+01	+5.38067789e+01
P4	57	18.02.2013	1509.0000	+3.19668255e+02	+1.81384470e+00	+9.30571968e+01	+5.35727974e+01
P4	58	20.03.2013	1539.0000	+3.18254923e+02	+1.81843705e+00	+9.35867143e+01	+5.35830123e+01
P4	59	20.04.2013	1570.0000	+3.15832831e+02	+1.81259935e+00	+9.23704787e+01	+5.37146373e+01
P4	60	20.05.2013	1600.0000	+3.13771848e+02	+1.80499180e+00	+9.25593951e+01	+5.38822499e+01
P4	61	19.06.2013	1630.0000	+3.05295454e+02	+1.75580587e+00	+9.25607741e+01	+5.42099387e+01
P4	62	20.07.2013	1661.0000	+3.22437234e+02	+1.85598625e+00	+9.26104163e+01	+5.40696779e+01
P4	63	19.08.2013	1691.0000	+3.14175964e+02	+1.80791605e+00	+9.21360568e+01	+5.43673286e+01
P4	64	19.09.2013	1722.0000	+3.00949670e+02	+1.72432001e+00	+9.31764761e+01	+5.49319734e+01
P4	65	19.10.2013	1752.0000	+3.13668399e+02	+1.79078127e+00	+9.29482596e+01	+5.49510710e+01
P4	66	19.11.2013	1783.0000	+3.13451891e+02	+1.78468899e+00	+9.27565852e+01	+5.51639970e+01
P4	67	19.12.2013	1813.0000	+3.16876727e+02	+1.79902286e+00	+9.26848797e+01	+5.53087466e+01
P4	68	19.01.2014	1844.0000	+3.18191796e+02	+1.80047449e+00	+9.22870521e+01	+5.55412608e+01
P4	69	18.02.2014	1874.0000	+3.21565125e+02	+1.81384453e+00	+9.27531379e+01	+5.56998547e+01
P4	70	20.03.2014	1904.0000	+3.11737348e+02	+1.75023243e+00	+9.32826554e+01	+5.60736894e+01
P4	71	20.04.2014	1935.0000	+3.10402578e+02	+1.73191202e+00	+9.27765800e+01	+5.63989559e+01
P4	72	20.05.2014	1965.0000	+3.19628678e+02	+1.77551238e+00	+9.25442266e+01	+5.64113047e+01
P4	73	20.06.2014	1996.0000	+3.09451936e+02	+1.70788396e+00	+9.33385030e+01	+5.69341389e+01
P4	74	20.07.2014	2026.0000	+3.23296402e+02	+1.77591779e+00	+9.24070209e+01	+5.69097508e+01
P4	75	20.08.2014	2057.0000	+3.16086364e+02	+1.72760566e+00	+9.38445784e+01	+5.72770744e+01
P4	76	19.09.2014	2087.0000	+3.21122335e+02	+1.74624513e+00	+9.26200690e+01	+5.74323348e+01
P4	77	19.10.2014	2117.0000	+3.15851476e+02	+1.70809408e+00	+9.30675389e+01	+5.77653816e+01
P4	78	19.11.2014	2148.0000	+3.12930580e+02	+1.68112998e+00	+9.27110798e+01	+5.80757976e+01
P4	79	19.12.2014	2178.0000	+3.18783870e+02	+1.70288996e+00	+9.32702448e+01	+5.82473239e+01
P4	80	19.01.2015	2209.0000	+3.20695739e+02	+1.70379059e+00	+9.50097928e+01	+5.85336843e+01
P4	81	18.02.2015	2239.0000	+3.11994492e+02	+1.64572802e+00	+9.44933753e+01	+5.90856008e+01
P4	82	21.03.2015	2270.0000	+3.20645335e+02	+1.68105488e+00	+9.39817841e+01	+5.92518766e+01
P4	83	20.04.2015	2300.0000	+3.22706019e+02	+1.68260115e+00	+9.42941167e+01	+5.96188080e+01
P4	84	21.05.2015	2331.0000	+3.18297015e+02	+1.64914532e+00	+9.42872220e+01	+6.00997912e+01
P4	85	20.06.2015	2361.0000	+3.24537475e+02	+1.67328465e+00	+9.38728469e+01	+6.02818377e+01
P4	86	20.07.2015	2391.0000	+3.24483043e+02	+1.66570684e+00	+9.46526442e+01	+6.05597536e+01
P4	87	20.08.2015	2422.0000	+3.15044735e+02	+1.60535523e+00	+9.45650808e+01	+6.12113093e+01
P4	88	19.09.2015	2452.0000	+3.19792590e+02	+1.61955014e+00	+9.41258846e+01	+6.15008844e+01
P4	89	20.10.2015	2483.0000	+3.09927281e+02	+1.55689903e+00	+9.41369162e+01	+6.21749204e+01
P4	90	19.11.2015	2513.0000	+3.18160951e+02	+1.58804866e+00	+9.48388027e+01	+6.24085145e+01
P4	91	20.12.2015	2544.0000	+3.19682050e+02	+1.58699005e+00	+9.54807049e+01	+6.27676887e+01
P4	92	19.01.2016	2574.0000	+3.23515568e+02	+1.59809165e+00	+9.56420423e+01	+6.31379523e+01
P4	93	18.02.2016	2604.0000	+3.14163260e+02	+1.54237008e+00	+9.45899019e+01	+6.37428494e+01
P4	94	20.03.2016	2635.0000	+3.16512367e+02	+1.54487287e+00	+9.49511873e+01	+6.41090126e+01
P4	95	19.04.2016	2665.0000	+3.27890715e+02	+1.59544490e+00	+9.56048106e+01	+6.42894866e+01
P4	96	20.05.2016	2696.0000	+3.07954091e+02	+1.48852933e+00	+9.47567551e+01	+6.51165672e+01
P4	97	19.06.2016	2726.0000	+3.11397150e+02	+1.49418049e+00	+9.47939868e+01	+6.56288654e+01
P4	98	20.07.2016	2757.0000	+3.18872195e+02	+1.52393522e+00	+9.54041731e+01	+6.59069458e+01
P4	99	19.08.2016	2787.0000	+3.15442801e+02	+1.50143883e+00	+9.54620891e+01	+6.63848857e+01
P4	100	18.09.2016	2817.0000	+3.20653230e+02	+1.52211010e+00	+9.45588755e+01	+6.66518758e+01
P4	101	19.10.2016	2848.0000	+3.11798460e+02	+1.47287994e+00	+9.61832809e+01	+6.72943537e+01
P4	102	18.11.2016	2878.0000	+3.09117228e+02	+1.45111162e+00	+9.52297356e+01	+6.79337026e+01
P4	103	19.12.2016	2909.0000	+3.17552090e+02	+1.48617974e+00	+9.62646391e+01	+6.81718045e+01
P4	104	18.01.2017	2939.0000	+3.14436003e+02	+1.46678744e+00	+9.52311146e+01	+6.86978650e+01
P4	105	18.02.2017	2970.0000	+3.15922930e+02	+1.46968967e+00	+9.51987092e+01	+6.90950143e+01
P4	106	20.03.2017	3000.0000	+3.17354012e+02	+1.47278780e+00	+9.60715858e+01	+6.95457755e+01
P4	107	20.04.2017	3031.0000	+3.20595724e+02	+1.48580586e+00	+9.60384910e+01	+6.99327095e+01
P4	108	20.05.2017	3061.0000	+3.15287322e+02	+1.45816834e+00	+9.66045508e+01	+7.04462538e+01
P4	109	19.06.2017	3091.0000	+3.09994746e+02	+1.42901374e+00	+9.61267439e+01	+7.09858585e+01
P4	110	20.07.2017	3122.0000	+3.15303282e+02	+1.44856833e+00	+9.68513832e+01	+7.17076104e+01
P4	111	19.08.2017	3152.0000	+3.20823395e+02	+1.47119546e+00	+9.79510974e+01	+7.24895424e+01
P4	112	19.09.2017	3183.0000	+3.20174241e+02	+1.46685892e+00	+9.71306210e+01	+7.33372674e+01
P4	113	19.10.2017	3213.0000	+3.23179193e+02	+1.48131710e+00	+9.75477540e+01	+7.40499262e+01
P4	114	19.11.2017	3244.0000	+3.14068857e+02	+1.43802252e+00	+9.70699471e+01	+7.50253537e+01
