Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",58,20.03.2013,1539.0000,+0.00000000e+00,+0.00000000e+00,+1.43439966e+02,+1.66950968e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",59,20.04.2013,1570.0000,+0.00000000e+00,+0.00000000e+00,+1.45085745e+02,+1.67474256e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",60,20.05.2013,1600.0000,+0.00000000e+00,+0.00000000e+00,+1.43924668e+02,+1.67977031e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",61,19.06.2013,1630.0000,+0.00000000e+00,+0.00000000e+00,+1.44840292e+02,+1.68477269e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",62,20.07.2013,1661.0000,+0.00000000e+00,+0.00000000e+00,+1.45216056e+02,+1.68987325e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",63,19.08.2013,1691.0000,+0.00000000e+00,+0.00000000e+00,+1.45023692e+02,+1.69475143e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",64,19.09.2013,1722.0000,+0.00000000e+00,+0.00000000e+00,+1.46098585e+02,+1.69985395e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",65,19.10.2013,1752.0000,+0.00000000e+00,+0.00000000e+00,+1.45017487e+02,+1.70480686e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",66,19.11.2013,1783.0000,+0.00000000e+00,+0.00000000e+00,+1.44061184e+02,+1.70977319e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",67,19.12.2013,1813.0000,+0.00000000e+00,+0.00000000e+00,+1.45662147e+02,+1.71459797e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",68,19.01.2014,1844.0000,+0.00000000e+00,+0.00000000e+00,+1.45023003e+02,+1.71944708e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",69,18.02.2014,1874.0000,+0.00000000e+00,+0.00000000e+00,+1.46661198e+02,+1.72408870e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",70,20.03.2014,1904.0000,+0.00000000e+00,+0.00000000e+00,+1.44647928e+02,+1.72867536e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",71,20.04.2014,1935.0000,+0.00000000e+00,+0.00000000e+00,+1.44492106e+02,+1.73332527e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",72,20.05.2014,1965.0000,+0.00000000e+00,+0.00000000e+00,+1.45740058e+02,+1.73780862e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",73,20.06.2014,1996.0000,+0.00000000e+00,+0.00000000e+00,+1.44916824e+02,+1.74238673e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",74,20.07.2014,2026.0000,+0.00000000e+00,+0.00000000e+00,+1.45920701e+02,+1.74676734e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",75,20.08.2014,2057.0000,+0.00000000e+00,+0.00000000e+00,+1.45473231e+02,+1.75124707e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",76,19.09.2014,2087.0000,+0.00000000e+00,+0.00000000e+00,+1.45410488e+02,+1.75551198e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",77,19.10.2014,2117.0000,+0.00000000e+00,+0.00000000e+00,+1.45689037e+02,+1.75984529e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",78,19.11.2014,2148.0000,+0.00000000e+00,+0.00000000e+00,+1.45516668e+02,+1.76435091e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",79,19.12.2014,2178.0000,+0.00000000e+00,+0.00000000e+00,+1.46405402e+02,+1.76870739e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",80,19.01.2015,2209.0000,+0.00000000e+00,+0.00000000e+00,+1.45453925e+02,+1.77297355e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",81,18.02.2015,2239.0000,+0.00000000e+00,+0.00000000e+00,+1.46164086e+02,+1.77716014e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",82,21.03.2015,2270.0000,+0.00000000e+00,+0.00000000e+00,+1.46261302e+02,+1.78151873e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",83,20.04.2015,2300.0000,+0.00000000e+00,+0.00000000e+00,+1.46322665e+02,+1.78566606e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",84,21.05.2015,2331.0000,+0.00000000e+00,+0.00000000e+00,+1.46129612e+02,+1.78998156e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",85,20.06.2015,2361.0000,+0.00000000e+00,+0.00000000e+00,+1.45339472e+02,+1.79402878e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",86,20.07.2015,2391.0000,+0.00000000e+00,+0.00000000e+00,+1.46574324e+02,+1.79806085e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",87,20.08.2015,2422.0000,+0.00000000e+00,+0.00000000e+00,+1.46248891e+02,+1.80215296e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",88,19.09.2015,2452.0000,+0.00000000e+00,+0.00000000e+00,+1.46528129e+02,+1.80615061e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",89,20.10.2015,2483.0000,+0.00000000e+00,+0.00000000e+00,+1.46535024e+02,+1.81032798e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",90,19.11.2015,2513.0000,+0.00000000e+00,+0.00000000e+00,+1.45585615e+02,+1.81428792e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",91,20.12.2015,2544.0000,+0.00000000e+00,+0.00000000e+00,+1.45444273e+02,+1.81826576e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",92,19.01.2016,2574.0000,+0.00000000e+00,+0.00000000e+00,+1.46412986e+02,+1.82224134e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",93,18.02.2016,2604.0000,+0.00000000e+00,+0.00000000e+00,+1.46285433e+02,+1.82614874e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",94,20.03.2016,2635.0000,+0.00000000e+00,+0.00000000e+00,+1.46659129e+02,+1.83018082e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",95,19.04.2016,2665.0000,+0.00000000e+00,+0.00000000e+00,+1.46536403e+02,+1.83404561e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",96,20.05.2016,2696.0000,+0.00000000e+00,+0.00000000e+00,+1.47126594e+02,+1.83793606e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",97,19.06.2016,2726.0000,+0.00000000e+00,+0.00000000e+00,+1.46721182e+02,+1.84168206e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",98,20.07.2016,2757.0000,+0.00000000e+00,+0.00000000e+00,+1.47162447e+02,+1.84563961e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",99,19.08.2016,2787.0000,+0.00000000e+00,+0.00000000e+00,+1.47585096e+02,+1.84935619e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",100,18.09.2016,2817.0000,+0.00000000e+00,+0.00000000e+00,+1.47098326e+02,+1.85319948e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",101,19.10.2016,2848.0000,+0.00000000e+00,+0.00000000e+00,+1.47736091e+02,+1.85717371e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",102,18.11.2016,2878.0000,+0.00000000e+00,+0.00000000e+00,+1.47986371e+02,+1.86109887e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",103,19.12.2016,2909.0000,+0.00000000e+00,+0.00000000e+00,+1.47794696e+02,+1.86507111e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",104,18.01.2017,2939.0000,+0.00000000e+00,+0.00000000e+00,+1.47707133e+02,+1.86876006e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",105,18.02.2017,2970.0000,+0.00000000e+00,+0.00000000e+00,+1.47700238e+02,+1.87253358e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",106,20.03.2017,3000.0000,+0.00000000e+00,+0.00000000e+00,+1.47374806e+02,+1.87630284e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",107,20.04.2017,3031.0000,+0.00000000e+00,+0.00000000e+00,+1.48164255e+02,+1.88002884e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",108,20.05.2017,3061.0000,+0.00000000e+00,+0.00000000e+00,+1.47645770e+02,+1.88375922e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",109,19.06.2017,3091.0000,+0.00000000e+00,+0.00000000e+00,+1.47477537e+02,+1.88744609e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",110,20.07.2017,3122.0000,+0.00000000e+00,+0.00000000e+00,+1.48300082e+02,+1.89295351e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",111,19.08.2017,3152.0000,+0.00000000e+00,+0.00000000e+00,+1.47137626e+02,+1.89818591e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",112,19.09.2017,3183.0000,+0.00000000e+00,+0.00000000e+00,+1.47776081e+02,+1.90352462e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",113,19.10.2017,3213.0000,+0.00000000e+00,+0.00000000e+00,+1.49028169e+02,+1.90855918e+02
I5,63,27,"[[0.2002222222222222, 0.048555555555555546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26016, 0.15804, 0.10583999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2900204081632653, 0.21736734693877555, 0.17302040816326533, 0.08991836734693877, 0.04338775510204082, 0.0, 0.0, 0.0, 0.0]]",114,19.11.2017,3244.0000,+0.00000000e+00,+0.00000000e+00,+1.48738589e+02,+1.91365584e+02
