Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",49,19.06.2012,1265.0000,+0.00000000e+00,+0.00000000e+00,+1.40950958e+02,+1.62534660e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",50,20.07.2012,1296.0000,+0.00000000e+00,+0.00000000e+00,+1.42324394e+02,+1.63048315e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",51,19.08.2012,1326.0000,+0.00000000e+00,+0.00000000e+00,+1.43839173e+02,+1.63537686e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",52,18.09.2012,1356.0000,+0.00000000e+00,+0.00000000e+00,+1.42160988e+02,+1.64024045e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",53,19.10.2012,1387.0000,+0.00000000e+00,+0.00000000e+00,+1.42579500e+02,+1.64510454e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",54,18.11.2012,1417.0000,+0.00000000e+00,+0.00000000e+00,+1.42413336e+02,+1.64979141e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",55,19.12.2012,1448.0000,+0.00000000e+00,+0.00000000e+00,+1.42409889e+02,+1.65455831e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",56,18.01.2013,1478.0000,+0.00000000e+00,+0.00000000e+00,+1.42784964e+02,+1.65915607e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",57,18.02.2013,1509.0000,+0.00000000e+00,+0.00000000e+00,+1.43211749e+02,+1.66373110e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",58,20.03.2013,1539.0000,+0.00000000e+00,+0.00000000e+00,+1.43228986e+02,+1.66818397e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",59,20.04.2013,1570.0000,+0.00000000e+00,+0.00000000e+00,+1.42909759e+02,+1.67282511e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",60,20.05.2013,1600.0000,+0.00000000e+00,+0.00000000e+00,+1.43473061e+02,+1.67726618e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",61,19.06.2013,1630.0000,+0.00000000e+00,+0.00000000e+00,+1.43573724e+02,+1.68172481e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",62,20.07.2013,1661.0000,+0.00000000e+00,+0.00000000e+00,+1.42824953e+02,+1.68632809e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",63,19.08.2013,1691.0000,+0.00000000e+00,+0.00000000e+00,+1.42915964e+02,+1.69074778e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",64,19.09.2013,1722.0000,+0.00000000e+00,+0.00000000e+00,+1.43884678e+02,+1.69535883e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",65,19.10.2013,1752.0000,+0.00000000e+00,+0.00000000e+00,+1.43443413e+02,+1.69982321e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",66,19.11.2013,1783.0000,+0.00000000e+00,+0.00000000e+00,+1.43369639e+02,+1.70430572e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",67,19.12.2013,1813.0000,+0.00000000e+00,+0.00000000e+00,+1.43794357e+02,+1.70860737e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",68,19.01.2014,1844.0000,+0.00000000e+00,+0.00000000e+00,+1.43904673e+02,+1.71293035e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",69,18.02.2014,1874.0000,+0.00000000e+00,+0.00000000e+00,+1.43815041e+02,+1.71703815e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",70,20.03.2014,1904.0000,+0.00000000e+00,+0.00000000e+00,+1.43305518e+02,+1.72110048e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",71,20.04.2014,1935.0000,+0.00000000e+00,+0.00000000e+00,+1.43837794e+02,+1.72525685e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",72,20.05.2014,1965.0000,+0.00000000e+00,+0.00000000e+00,+1.43835725e+02,+1.72922954e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",73,20.06.2014,1996.0000,+0.00000000e+00,+0.00000000e+00,+1.43683351e+02,+1.73329996e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",74,20.07.2014,2026.0000,+0.00000000e+00,+0.00000000e+00,+1.43625435e+02,+1.73717336e+02
