Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
I7,82,28,"[[0.35966666666689545, 0.3447777777777945, 0.3176666666667411, 0.19433333333408334, 0.17444444444444945, 0.10033333333377209, 0.00011111111125317779, 3.8694e-13, 5.527999999999999e-13], [0.34580000000032096, 0.3156400000001985, 0.3010000000000473, 0.249040000000432, 0.21200000000000302, 0.1497600000002954, 0.08936000000035504, 0.020360000000321895, 5.527999999999999e-13], [0.3504489795922088, 0.30830612244909994, 0.30951020408166824, 0.2751428571431602, 0.23495918367347177, 0.18310204081653947, 0.13395918367372367, 0.06946938775536, 0.021306122449367762]]",126,19.11.2018,3609.0000,+0.00000000e+00,+0.00000000e+00,+1.51022134e+02,+1.99959402e+02
I7,82,28,"[[0.35966666666689545, 0.3447777777777945, 0.3176666666667411, 0.19433333333408334, 0.17444444444444945, 0.10033333333377209, 0.00011111111125317779, 3.8694e-13, 5.527999999999999e-13], [0.34580000000032096, 0.3156400000001985, 0.3010000000000473, 0.249040000000432, 0.21200000000000302, 0.1497600000002954, 0.08936000000035504, 0.020360000000321895, 5.527999999999999e-13], [0.3504489795922088, 0.30830612244909994, 0.30951020408166824, 0.2751428571431602, 0.23495918367347177, 0.18310204081653947, 0.13395918367372367, 0.06946938775536, 0.021306122449367762]]",127,19.12.2018,3639.0000,+0.00000000e+00,+0.00000000e+00,+1.52358338e+02,+2.00608669e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",2,02.01.2009,1.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",3,03.01.2009,2.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",4,08.01.2009,7.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",5,16.01.2009,15.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",6,31.01.2009,30.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",7,01.03.2009,59.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",8,01.04.2009,90.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",9,30.04.2009,119.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72750239e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",10,30.05.2009,149.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72403373e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",11,30.06.2009,180.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.71786622e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",12,29.07.2009,209.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.71122414e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",13,29.08.2009,240.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.70375300e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",14,28.09.2009,270.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.69651100e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",15,27.10.2009,299.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.68952096e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",16,27.11.2009,330.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.68155367e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",17,26.12.2009,359.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67360309e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",18,26.01.2010,390.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.66433764e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",19,25.02.2010,420.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65460649e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",20,26.03.2010,449.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64256883e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",21,26.04.2010,480.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62831327e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",22,25.05.2010,509.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61471346e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",23,24.06.2010,539.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60014238e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",24,25.07.2010,570.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58449203e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",25,30.07.2010,575.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58200102e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",26,09.08.2010,585.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.57696181e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",27,23.08.2010,599.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.56978524e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",28,23.09.2010,630.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.55353135e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",29,23.10.2010,660.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.53805540e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",30,21.11.2010,689.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.52394704e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",31,22.12.2010,720.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.51147344e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",32,20.01.2011,749.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.50316939e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",33,20.02.2011,780.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.49951102e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",34,22.03.2011,810.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.50387133e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",35,20.04.2011,839.0000,+0.00000000e+00,+0.00000000e+00,+1.40602772e+02,+1.53005108e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",36,21.05.2011,870.0000,+0.00000000e+00,+0.00000000e+00,+1.41730755e+02,+1.54475730e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",37,20.06.2011,900.0000,+0.00000000e+00,+0.00000000e+00,+1.41190206e+02,+1.55671283e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",38,20.07.2011,930.0000,+0.00000000e+00,+0.00000000e+00,+1.41814871e+02,+1.56724784e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",39,20.08.2011,961.0000,+0.00000000e+00,+0.00000000e+00,+1.41399807e+02,+1.57700835e+02
