Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара","Дебит нефти (И), ст.бр/сут","Забойное давление (И), Фунт-сила / кв.дюйм (абс.)"
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",45,18.02.2012,1143.0000,+0.00000000e+00,+0.00000000e+00,+1.43770225e+02,+1.61707070e+02,0.0,2085.214589355
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",46,20.03.2012,1174.0000,+0.00000000e+00,+0.00000000e+00,+1.43616472e+02,+1.62348440e+02,0.0,2082.9845865936
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",47,19.04.2012,1204.0000,+0.00000000e+00,+0.00000000e+00,+1.42829090e+02,+1.62942783e+02,0.0,2071.564555542
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",48,20.05.2012,1235.0000,+0.00000000e+00,+0.00000000e+00,+1.43815730e+02,+1.63537406e+02,0.0,2085.874584774
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",49,19.06.2012,1265.0000,+0.00000000e+00,+0.00000000e+00,+1.42776001e+02,+1.64085415e+02,0.0,2070.7945633038003
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",50,20.07.2012,1296.0000,+0.00000000e+00,+0.00000000e+00,+1.43968105e+02,+1.64644846e+02,0.0,2088.084601299
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",51,19.08.2012,1326.0000,+0.00000000e+00,+0.00000000e+00,+1.43197270e+02,+1.65174315e+02,0.0,2076.904564626
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",52,18.09.2012,1356.0000,+0.00000000e+00,+0.00000000e+00,+1.43695072e+02,+1.65702932e+02,0.0,2084.1245852736
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",53,19.10.2012,1387.0000,+0.00000000e+00,+0.00000000e+00,+1.44860976e+02,+1.66211790e+02,0.0,2101.0346237087997
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",54,18.11.2012,1417.0000,+0.00000000e+00,+0.00000000e+00,+1.44188048e+02,+1.66706131e+02,0.0,2091.2746105824003
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",55,19.12.2012,1448.0000,+0.00000000e+00,+0.00000000e+00,+1.44026710e+02,+1.67199562e+02,0.0,2088.9345964980002
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",56,18.01.2013,1478.0000,+0.00000000e+00,+0.00000000e+00,+1.44998182e+02,+1.67685018e+02,0.0,2103.0246320916003
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",57,18.02.2013,1509.0000,+0.00000000e+00,+0.00000000e+00,+1.43882610e+02,+1.68153857e+02,0.0,2086.844598918
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",58,20.03.2013,1539.0000,+0.00000000e+00,+0.00000000e+00,+1.45068508e+02,+1.68626461e+02,0.0,2104.0446263304
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",59,20.04.2013,1570.0000,+0.00000000e+00,+0.00000000e+00,+1.44618970e+02,+1.69108985e+02,0.0,2097.524617086
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",60,20.05.2013,1600.0000,+0.00000000e+00,+0.00000000e+00,+1.44896829e+02,+1.69560172e+02,0.0,2101.5546284501997
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",61,19.06.2013,1630.0000,+0.00000000e+00,+0.00000000e+00,+1.44983703e+02,+1.70019483e+02,0.0,2102.8146315714
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",62,20.07.2013,1661.0000,+0.00000000e+00,+0.00000000e+00,+1.44812713e+02,+1.70491792e+02,0.0,2100.3346268094
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",63,19.08.2013,1691.0000,+0.00000000e+00,+0.00000000e+00,+1.44432122e+02,+1.70953766e+02,0.0,2094.8146110636
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",64,19.09.2013,1722.0000,+0.00000000e+00,+0.00000000e+00,+1.44342490e+02,+1.71428873e+02,0.0,2093.514606462
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",65,19.10.2013,1752.0000,+0.00000000e+00,+0.00000000e+00,+1.44775481e+02,+1.71901782e+02,0.0,2099.7946213278
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",66,19.11.2013,1783.0000,+0.00000000e+00,+0.00000000e+00,+1.44170811e+02,+1.72364751e+02,0.0,2091.0246085818
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",67,19.12.2013,1813.0000,+0.00000000e+00,+0.00000000e+00,+1.45268456e+02,+1.72805607e+02,0.0,2106.9446321327996
I8,92,27,"[[0.19555555555555554, 0.2222222222222222, 0.15888888888888889, 0.15777777777777777, 0.13333333333333336, 0.2488888888888889, 0.23888888888888887, 0.21333333333333332, 0.1322222222222222], [0.19520000000000007, 0.2148, 0.15720000000000003, 0.15800000000000003, 0.1328, 0.24600000000000005, 0.23920000000000013, 0.21640000000000004, 0.13119999999999998], [0.19591836734693885, 0.2128571428571429, 0.15551020408163277, 0.15775510204081641, 0.13183673469387752, 0.24489795918367355, 0.2391836734693879, 0.2193877551020409, 0.12999999999999998]]","[[0.44355555555555554, 0.3263333333333333, 0.2372222222222222, 0.22133333333333333, 0.17655555555555555, 0.011222222222222224, 0.0, 0.0, 0.0], [0.4012800000000001, 0.3485599999999999, 0.29188, 0.27868000000000004, 0.23788, 0.15052, 0.11471999999999999, 0.01936, 0.0], [0.3893673469387755, 0.2977142857142857, 0.31626530612244896, 0.30218367346938774, 0.27028571428571424, 0.21302040816326526, 0.1783877551020408, 0.11193877551020406, 0.08073469387755103]]",68,19.01.2014,1844.0000,+0.00000000e+00,+0.00000000e+00,+1.44802371e+02,+1.73242330e+02,0.0,2100.1846285098
