Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Обводнённость, доля","WBP9, Бара"
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",53,19.10.2012,1387.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58871063e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",54,18.11.2012,1417.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.59285412e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",55,19.12.2012,1448.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.59705746e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",56,18.01.2013,1478.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60105068e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",57,18.02.2013,1509.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60504792e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",58,20.03.2013,1539.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60892420e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",59,20.04.2013,1570.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61305876e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",60,20.05.2013,1600.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61708506e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",61,19.06.2013,1630.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62086440e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",62,20.07.2013,1661.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62490558e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",63,19.08.2013,1691.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62875952e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",64,19.09.2013,1722.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63277686e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",65,19.10.2013,1752.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63685136e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",66,19.11.2013,1783.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64067514e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",67,19.12.2013,1813.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64458833e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",68,19.01.2014,1844.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64849670e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",69,18.02.2014,1874.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65221633e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",70,20.03.2014,1904.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65593268e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",71,20.04.2014,1935.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65972553e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",72,20.05.2014,1965.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.66355650e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",73,20.06.2014,1996.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.66729271e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",74,20.07.2014,2026.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67113367e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",75,20.08.2014,2057.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67491377e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",76,19.09.2014,2087.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67855872e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",77,19.10.2014,2117.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.68227143e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",78,19.11.2014,2148.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.68603733e+02
